acc_ref,veh_ref,cas_ref,cas_class,cas_sex,cas_age,cas_severe,ped_locn,ped_mvmnt,ped_dirn,pupil_cas,seat_belt,car_pssngr,psv_pssngr,school,postcode,dtp_proj,pol_la_pro,text_id,cas_type,address,Distance to Accident
521910,3,1,Driver or Rider,Male,34,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH74NG,,,0,Car Driver,unset,No Postcode Info.
521910,3,2,Vehicle or pillion passenger,Female,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH74NG,,,0,Car Passenger,unset,No Postcode Info.
522410,2,1,Driver or Rider,Male,42,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH66TJ,,,0,Car Driver,unset,No Postcode Info.
522510,2,1,Driver or Rider,Male,35,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH106LR,,,0,Motorcyclist Driver,unset,5.458 km
522810,2,1,Driver or Rider,Male,26,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH221PT,,,0,Motorcyclist Driver,unset,7.522 km
523610,1,1,Driver or Rider,Male,54,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH87AN,,,0,Car Driver,unset,No Postcode Info.
523810,1,1,Vehicle or pillion passenger,Female,51,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH51EH,,,0,Car Passenger,unset,No Postcode Info.
523810,1,2,Vehicle or pillion passenger,Female,9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH51EH,,,0,Car Passenger,unset,No Postcode Info.
523910,1,1,Vehicle or pillion passenger,Female,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,DL37EP,,,0,Bus/coach Passenger,unset,No Postcode Info.
525710,2,1,Vehicle or pillion passenger,Female,47,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH13RJ,,,0,Car Passenger,unset,No Postcode Info.
525810,1,1,Driver or Rider,Male,34,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH92JG,,,0,Car Driver,unset,No Postcode Info.
525910,1,1,Vehicle or pillion passenger,Male,64,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,EH139HS,,,0,Bus/coach Passenger,unset,No Postcode Info.
526210,1,1,Vehicle or pillion passenger,Female,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH76PE,,,0,Bus/coach Passenger,unset,No Postcode Info.
528910,1,2,Vehicle or pillion passenger,Female,50,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
528910,1,3,Vehicle or pillion passenger,Female,19,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
528910,1,4,Vehicle or pillion passenger,Female,16,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
528910,2,1,Driver or Rider,Male,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH153RP,,,0,Car Driver,unset,No Postcode Info.
528910,2,5,Vehicle or pillion passenger,Female,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH221QB,,,0,Car Passenger,unset,19.75 km
528910,2,6,Vehicle or pillion passenger,Male,5,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH153RP,,,0,Car Passenger,unset,No Postcode Info.
528910,2,7,Vehicle or pillion passenger,Male,2,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH153RP,,,0,Car Passenger,unset,No Postcode Info.
528910,2,8,Vehicle or pillion passenger,Female,9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH221QB,,,0,Car Passenger,unset,19.75 km
530710,1,1,Vehicle or pillion passenger,Female,49,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH44TN,,,0,Bus/coach Passenger,unset,No Postcode Info.
530810,1,1,Driver or Rider,Male,46,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH142QQ,,,0,Car Driver,unset,9.439 km
530810,1,3,Vehicle or pillion passenger,Female,43,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH225HP,,,0,Car Passenger,unset,10.30 km
530810,2,2,Driver or Rider,Male,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH151SJ,,,0,Car Driver,unset,0.2435 km
531510,1,1,Driver or Rider,Male,12,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH42HJ,,,0,Ped Cyclist Driver,unset,No Postcode Info.
532710,1,1,Vehicle or pillion passenger,Male,3,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Alighting,,EH151HF,,,0,Bus/coach Passenger,unset,4.742 km
533110,2,1,Driver or Rider,Male,43,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH166HZ,,,0,Ped Cyclist Driver,unset,1.454 km
534510,1,1,Pedestrian,Male,64,Slight,Unknown,Unknown,Unknown,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH139HS,,,0,Pedestrian,unset,No Postcode Info.
536210,2,1,Driver or Rider,Male,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH76LF,,,0,Motorcyclist Driver,unset,No Postcode Info.
537210,1,2,Vehicle or pillion passenger,Female,56,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH309XQ,,,0,Car Passenger,unset,0.3600 km
537210,2,1,Driver or Rider,Female,50,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH309SA,,,0,Car Driver,unset,0.5034 km
537910,1,1,Pedestrian,Male,23,Serious,In carriageway crossing elsewhere,Crossing from drivers offside,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH421LY,,,0,Pedestrian,unset,42.88 km
538410,1,1,Vehicle or pillion passenger,Female,84,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH166SQ,,,0,Bus/coach Passenger,unset,5.542 km
538410,1,2,Vehicle or pillion passenger,Female,82,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH87PN,,,0,Bus/coach Passenger,unset,No Postcode Info.
538510,3,1,Driver or Rider,Female,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH216DA,,,0,Car Driver,unset,3.309 km
538510,3,2,Vehicle or pillion passenger,Female,27,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH218QP,,,0,Car Passenger,unset,No Postcode Info.
540110,1,1,Vehicle or pillion passenger,Male,64,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
540610,1,1,Driver or Rider,Male,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH177BL,,,0,Car Driver,unset,1.504 km
540810,2,1,Driver or Rider,Male,77,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH128UR,,,0,Car Driver,unset,2.438 km
540810,2,2,Vehicle or pillion passenger,Female,53,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH128UA,,,0,Car Passenger,unset,2.866 km
540810,2,3,Vehicle or pillion passenger,Female,19,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH128UA,,,0,Car Passenger,unset,2.866 km
541310,1,1,Driver or Rider,Female,22,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH91HB,,,0,Ped Cyclist Driver,unset,No Postcode Info.
542710,2,1,Driver or Rider,Male,65,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH481EU,,,0,Car Driver,unset,19.04 km
543310,1,1,Driver or Rider,Male,32,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH66JU,,,0,LGV Driver,unset,No Postcode Info.
543510,2,1,Driver or Rider,Female,79,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH47LJ,,,0,Ped Cyclist Driver,unset,1.202 km
543710,1,1,Driver or Rider,Male,31,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH332GZ,,,0,Motorcyclist Driver,unset,No Postcode Info.
543910,1,1,Vehicle or pillion passenger,Female,86,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH127TD,,,0,Bus/coach Passenger,unset,4.814 km
544110,1,1,Driver or Rider,Male,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Ped Cyclist Driver,unset,No Postcode Info.
544410,1,1,Pedestrian,Female,25,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH113RG,,,0,Pedestrian,unset,1.562 km
546410,1,1,Vehicle or pillion passenger,Female,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH111UQ,,,0,Car Passenger,unset,4.319 km
546410,3,2,Vehicle or pillion passenger,Male,50,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
546510,1,1,Pedestrian,Male,13,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH51JS,,,0,Pedestrian,unset,No Postcode Info.
551810,1,1,Driver or Rider,Male,26,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH104DQ,,,0,Ped Cyclist Driver,unset,1.137 km
552410,2,1,Driver or Rider,Female,18,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY59AQ,,,0,Car Driver,unset,No Postcode Info.
552410,2,2,Vehicle or pillion passenger,Male,22,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,KY59AQ,,,0,Car Passenger,unset,No Postcode Info.
553010,2,1,Driver or Rider,Male,35,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,DK30BS,,,0,Car Driver,unset,No Postcode Info.
553010,2,2,Vehicle or pillion passenger,Male,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH64EH,,,0,Car Passenger,unset,No Postcode Info.
553510,1,1,Pedestrian,Female,58,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH91UA,,,0,Pedestrian,unset,No Postcode Info.
554210,3,1,Driver or Rider,Female,27,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH38DY,,,0,Car Driver,unset,8.933 km
554210,3,2,Vehicle or pillion passenger,Male,18,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,TD69SG,,,0,Car Passenger,unset,No Postcode Info.
555110,1,1,Vehicle or pillion passenger,Female,62,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Alighting,,EH51HJ,,,0,Bus/coach Passenger,unset,No Postcode Info.
555410,1,1,Driver or Rider,Male,18,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH75TA,,,0,Car Driver,unset,No Postcode Info.
556810,1,1,Vehicle or pillion passenger,Male,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH93AA,,,0,Bus/coach Passenger,unset,No Postcode Info.
557110,1,1,Pedestrian,Female,72,Slight,In carriageway crossing elsewhere within 50 metres of pedestrian crossing,Crossing from drivers nearside,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH47NL,,,0,Pedestrian,unset,No Postcode Info.
557510,1,1,Vehicle or pillion passenger,Female,39,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,EH39HY,,,0,Bus/coach Passenger,unset,No Postcode Info.
557910,2,1,Driver or Rider,Male,19,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY112LE,,,0,Car Driver,unset,No Postcode Info.
558110,2,1,Vehicle or pillion passenger,Female,69,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
558110,2,2,Vehicle or pillion passenger,Female,13,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,FK39JA,,,0,Car Passenger,unset,No Postcode Info.
558110,2,3,Vehicle or pillion passenger,Female,14,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,FK39JA,,,0,Car Passenger,unset,No Postcode Info.
558110,2,4,Vehicle or pillion passenger,Male,72,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
559110,1,1,Vehicle or pillion passenger,Male,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH76HB,,,0,Bus/coach Passenger,unset,No Postcode Info.
559310,2,1,Driver or Rider,Male,50,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH111TA,,,0,Ped Cyclist Driver,unset,3.131 km
560010,1,1,Pedestrian,Female,16,Serious,In carriageway crossing elsewhere within 50 metres of pedestrian crossing,Crossing from drivers offside,W,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH130QE,,,0,Pedestrian,unset,6.137 km
560210,1,1,Pedestrian,Male,31,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,10025,,,0,Pedestrian,unset,No Postcode Info.
561410,1,3,Vehicle or pillion passenger,Female,72,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH152DR,,,0,Car Passenger,unset,0.05838 km
561410,2,1,Driver or Rider,Male,62,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH66JP,,,0,Car Driver,unset,No Postcode Info.
561410,2,2,Vehicle or pillion passenger,Male,92,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH66JP,,,0,Car Passenger,unset,No Postcode Info.
561710,1,1,Vehicle or pillion passenger,Female,72,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH52ED,,,0,Bus/coach Passenger,unset,No Postcode Info.
563510,1,1,Driver or Rider,Male,19,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH224JA,,,0,Car Driver,unset,7.445 km
563710,2,1,Driver or Rider,Male,34,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH104JD,,,0,Ped Cyclist Driver,unset,0.9807 km
563910,1,1,Driver or Rider,Male,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,LGV Driver,unset,No Postcode Info.
563910,1,3,Vehicle or pillion passenger,Male,27,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH458AW,,,0,LGV Passenger,unset,No Postcode Info.
563910,2,2,Driver or Rider,Female,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH107HR,,,0,Car Driver,unset,4.007 km
563910,2,4,Vehicle or pillion passenger,Female,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH107HR,,,0,Car Passenger,unset,4.007 km
563910,2,5,Vehicle or pillion passenger,Female,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH107EZ,,,0,Car Passenger,unset,No Postcode Info.
565810,1,1,Pedestrian,Female,21,Slight,On footway or verge,Unknown,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH141TZ,,,0,Pedestrian,unset,No Postcode Info.
566010,2,1,Driver or Rider,Female,56,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH64HQ,,,0,Ped Cyclist Driver,unset,No Postcode Info.
568010,1,1,Pedestrian,Male,30,Slight,In carriageway not crossing,Walking along back to traffic,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH496NE,,,0,Pedestrian,unset,9.048 km
568310,1,1,Pedestrian,Female,25,Slight,In centre of carriageway not on refuge or central island,Crossing from drivers nearside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH74AU,,,0,Pedestrian,unset,No Postcode Info.
568710,1,1,Pedestrian,Female,23,Serious,"In carriageway, crossing on pedestrian facility",Crossing from drivers nearside-masked by parked or stationary vehicle,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH125TQ,,,0,Pedestrian,unset,1.828 km
569910,1,1,Pedestrian,Female,27,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside-masked by parked or stationary vehicle,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH166FD,,,0,Pedestrian,unset,No Postcode Info.
572610,1,1,Pedestrian,Female,19,Fatal,In carriageway crossing elsewhere,Crossing from drivers offside,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH470BA,,,0,Pedestrian,unset,23.68 km
573310,1,1,Vehicle or pillion passenger,Male,4,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH128LB,,,0,Car Passenger,unset,2.530 km
574110,1,1,Vehicle or pillion passenger,Male,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
575210,2,1,Driver or Rider,Male,26,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH104EW,,,0,Ped Cyclist Driver,unset,0.2961 km
576210,2,1,Driver or Rider,Male,27,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH44AW,,,0,Ped Cyclist Driver,unset,No Postcode Info.
576310,1,1,Driver or Rider,Male,33,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH89NG,,,0,Ped Cyclist Driver,unset,No Postcode Info.
576410,2,1,Driver or Rider,Female,36,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH75JU,,,0,Ped Cyclist Driver,unset,1.899 km
576610,2,1,Driver or Rider,Female,35,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH51JF,,,0,Car Driver,unset,No Postcode Info.
576910,2,1,Driver or Rider,Male,22,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH75JB,,,0,Ped Cyclist Driver,unset,No Postcode Info.
577110,1,1,Vehicle or pillion passenger,Male,18,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,HGV Passenger,unset,No Postcode Info.
577210,1,1,Driver or Rider,Male,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH64AS,,,0,Motorcyclist Driver,unset,No Postcode Info.
577810,1,1,Driver or Rider,Male,29,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH89PE,,,0,Ped Cyclist Driver,unset,No Postcode Info.
577910,2,1,Driver or Rider,Female,40,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH42AJ,,,0,Ped Cyclist Driver,unset,No Postcode Info.
578010,1,1,Vehicle or pillion passenger,Male,45,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH75UE,,,0,Bus/coach Passenger,unset,No Postcode Info.
579710,1,1,Driver or Rider,Female,23,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH459NA,,,0,Car Driver,unset,No Postcode Info.
580010,2,1,Driver or Rider,Male,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH107BW,,,0,Car Driver,unset,7.644 km
581610,2,1,Driver or Rider,Male,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH65HX,,,0,Ped Cyclist Driver,unset,No Postcode Info.
581710,1,2,Driver or Rider,Female,18,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,SP103HL,,,0,Car Driver,unset,No Postcode Info.
581710,1,3,Vehicle or pillion passenger,Female,19,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
581710,2,4,Vehicle or pillion passenger,Male,17,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
581710,3,1,Driver or Rider,Male,45,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Car Driver,unset,No Postcode Info.
581710,3,5,Vehicle or pillion passenger,Female,14,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
582010,1,1,Driver or Rider,Male,73,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH46QH,,,0,Car Driver,unset,No Postcode Info.
583510,2,1,Vehicle or pillion passenger,Male,83,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
584810,2,1,Driver or Rider,Female,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH309QL,,,0,Car Driver,unset,0.5149 km
584810,2,2,Vehicle or pillion passenger,Male,14,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH125PB,,,0,Car Passenger,unset,10.91 km
585410,3,1,Driver or Rider,Male,46,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,G512RO,,,0,Car Driver,unset,No Postcode Info.
585410,3,2,Vehicle or pillion passenger,Male,7,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,KA321S,,,0,Car Passenger,unset,No Postcode Info.
586510,1,1,Driver or Rider,Male,46,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,BD175EE,,,0,Motorcyclist Driver,unset,No Postcode Info.
588810,1,1,Driver or Rider,Male,41,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH66LA,,,0,Car Driver,unset,No Postcode Info.
589210,2,1,Driver or Rider,Male,38,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH192PF,,,0,Ped Cyclist Driver,unset,7.652 km
590110,2,1,Driver or Rider,Male,4,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH421YQ,,,0,Ped Cyclist Driver,unset,40.20 km
591710,1,1,Vehicle or pillion passenger,Female,8,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
591710,1,2,Vehicle or pillion passenger,Female,72,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
592910,3,1,Driver or Rider,Female,48,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH52EW,,,0,Car Driver,unset,No Postcode Info.
594010,1,1,Driver or Rider,Female,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH1208X,,,0,Car Driver,unset,No Postcode Info.
594910,2,1,Driver or Rider,Male,53,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY155AA,,,0,Car Driver,unset,No Postcode Info.
595210,1,1,Pedestrian,Male,64,Slight,In carriageway crossing elsewhere,Unknown,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH320LF,,,0,Pedestrian,unset,17.92 km
596510,1,1,Pedestrian,Male,72,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers offside,W,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Pedestrian,unset,No Postcode Info.
596510,1,2,Pedestrian,Female,62,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers offside,W,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Pedestrian,unset,No Postcode Info.
596910,2,1,Driver or Rider,Male,52,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH44UD,,,0,Car Driver,unset,No Postcode Info.
597510,2,1,Vehicle or pillion passenger,Female,48,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,IV305PN,,,0,Car Passenger,unset,No Postcode Info.
599010,1,1,Pedestrian,Male,9,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers offside,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH113SN,,,0,Pedestrian,unset,0.01534 km
599310,1,1,Driver or Rider,Female,42,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,FK79NF,,,0,Car Driver,unset,No Postcode Info.
600110,2,1,Driver or Rider,Male,55,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH526EU,,,0,Car Driver,unset,6.166 km
